,name,gender,Name Rank,age,agreeableness_score,conscientiousness_score,surgency_score,emotional_stability_score,intellect_score,Condition_feels normal,Condition_has a fever and a cough,Condition_has a light cough,Daily New Cases Day 4,Time Step,Response
945,Matt,1,0.9689999999999999,30,0,0,0,0,1,True,False,False,0.05,9,0
946,Angela,0,0.9749999999999999,36,0,1,1,1,0,True,False,False,0.05,9,0
947,Michael,1,0.9979999999999999,51,1,1,0,0,0,True,False,False,0.05,9,1
948,Daniel,1,0.9909999999999999,27,1,1,0,0,0,True,False,False,0.05,9,1
949,Jason,1,0.9819999999999999,31,1,0,1,1,1,False,False,True,0.05,9,0
950,Brenda,0,0.9689999999999999,36,1,1,0,0,0,True,False,False,0.05,9,1
951,Carlos,1,0.9949999999999999,41,0,1,0,0,0,True,False,False,0.05,9,1
952,Andrew,1,0.9779999999999999,24,0,1,0,0,0,True,False,False,0.05,9,0
953,Juan,1,0.9959999999999999,40,1,0,1,0,1,True,False,False,0.05,9,0
954,Jorge,1,0.9839999999999999,59,1,1,0,1,0,True,False,False,0.05,9,1
955,Justin,1,0.9629999999999999,30,1,0,0,0,1,False,False,True,0.05,9,0
956,Mario,1,0.9589999999999999,61,1,1,0,0,1,True,False,False,0.05,9,1
957,Linda,0,0.9889999999999999,42,1,0,1,0,1,True,False,False,0.05,9,0
958,Manuel,1,0.9669999999999999,47,0,1,0,0,0,False,False,True,0.05,9,1
959,Richard,1,0.9729999999999999,49,0,0,1,0,0,True,False,False,0.05,9,1
960,Chris,1,0.9929999999999999,47,1,1,1,0,0,False,True,False,0.05,9,0
961,Antonio,1,0.9659999999999999,32,0,0,1,1,1,True,False,False,0.05,9,1
962,Nick,1,0.9569999999999999,27,1,1,0,1,1,True,False,False,0.05,9,1
963,Jose,1,0.9999999999999999,39,1,1,1,0,1,True,False,False,0.05,9,0
964,Kimberly,0,0.9529999999999998,54,0,1,0,0,0,True,False,False,0.05,9,1
965,Susan,0,0.9769999999999999,60,0,1,0,0,0,True,False,False,0.05,9,1
966,Sara,0,0.9679999999999999,52,1,1,1,1,1,True,False,False,0.05,9,0
967,Mike,1,0.9889999999999999,41,1,1,0,0,0,False,True,False,0.05,9,0
968,Julie,0,0.9669999999999999,30,1,1,1,0,0,False,True,False,0.05,9,0
969,Veronica,0,0.9589999999999999,46,1,0,1,0,1,True,False,False,0.05,9,1
970,Jesus,1,0.9759999999999999,53,1,0,0,0,0,True,False,False,0.05,9,1
971,Laura,0,0.9909999999999999,19,0,0,1,1,0,True,False,False,0.05,9,0
972,Brandon,1,0.9619999999999999,49,1,0,1,1,1,True,False,False,0.05,9,1
973,Kim,0,0.9659999999999999,49,1,1,0,1,0,True,False,False,0.05,9,0
974,Maria,0,0.9999999999999999,37,1,0,1,1,0,False,True,False,0.05,9,1
975,Scott,1,0.9579999999999999,45,0,1,0,1,1,True,False,False,0.05,9,0
976,Anthony,1,0.9829999999999999,42,0,1,1,0,1,False,False,True,0.05,9,0
977,Heather,0,0.9569999999999999,44,1,1,1,1,0,True,False,False,0.05,9,1
978,Christina,0,0.9509999999999998,51,1,0,1,0,0,True,False,False,0.05,9,1
979,Joseph,1,0.9679999999999999,29,0,0,1,1,1,True,False,False,0.05,9,0
980,Ana,0,0.9929999999999999,59,1,0,1,1,1,True,False,False,0.05,9,1
981,Patricia,0,0.9819999999999999,41,0,0,0,1,0,True,False,False,0.05,9,1
982,Kevin,1,0.9869999999999999,41,1,0,1,0,1,True,False,False,0.05,9,0
983,Samantha,0,0.9559999999999998,39,1,0,1,0,0,False,True,False,0.05,9,0
984,Angel,1,0.9739999999999999,47,1,0,1,0,1,True,False,False,0.05,9,1
985,Tony,1,0.9649999999999999,26,1,1,1,1,1,False,False,True,0.05,9,1
986,Katie,0,0.9639999999999999,41,0,1,0,1,0,False,True,False,0.05,9,0
987,David,1,0.9989999999999999,30,1,0,0,1,0,True,False,False,0.05,9,1
988,Eric,1,0.9789999999999999,53,1,1,0,0,0,True,False,False,0.05,9,0
989,Nancy,0,0.9829999999999999,39,0,1,0,0,1,True,False,False,0.05,9,1
990,Jeff,1,0.9609999999999999,52,0,0,1,0,0,True,False,False,0.05,9,1
991,Victor,1,0.9709999999999999,60,0,1,0,0,0,True,False,False,0.05,9,1
992,Sharon,0,0.9519999999999998,19,0,0,1,1,0,True,False,False,0.05,9,0
993,Ryan,1,0.9769999999999999,50,0,0,1,1,0,True,False,False,0.05,9,1
994,Paul,1,0.9749999999999999,26,0,0,1,1,1,True,False,False,0.05,9,0
995,Miguel,1,0.9799999999999999,64,0,1,0,1,0,True,False,False,0.05,9,0
996,Nicole,0,0.9799999999999999,47,1,0,1,0,1,True,False,False,0.05,9,1
997,Jonathan,1,0.9699999999999999,64,0,0,1,0,1,True,False,False,0.05,9,1
998,Mark,1,0.9859999999999999,37,0,0,1,1,0,True,False,False,0.05,9,0
999,Francisco,1,0.9559999999999998,52,0,0,0,0,0,True,False,False,0.05,9,1
1000,Matthew,1,0.9599999999999999,45,1,1,0,1,0,False,False,True,0.09,10,1
1001,Lisa,0,0.9949999999999999,24,1,1,0,0,0,True,False,False,0.09,10,1
1002,Amanda,0,0.9839999999999999,25,0,1,1,1,0,True,False,False,0.09,10,1
1003,Kathy,0,0.9579999999999999,34,1,0,1,1,1,False,False,True,0.09,10,0
1004,Elizabeth,0,0.9919999999999999,52,1,0,1,1,1,False,True,False,0.09,10,0
1005,Diana,0,0.9739999999999999,45,1,1,0,0,1,True,False,False,0.09,10,0
1006,Kelly,0,0.9709999999999999,25,0,0,0,1,1,True,False,False,0.09,10,1
1007,Melissa,0,0.9849999999999999,61,1,0,1,0,0,True,False,False,0.09,10,0
1008,Cindy,0,0.9539999999999998,31,1,0,0,1,1,True,False,False,0.09,10,0
1009,Robert,1,0.9879999999999999,35,1,0,1,0,1,True,False,False,0.09,10,0
1010,Claudia,0,0.9619999999999999,59,0,0,0,0,0,True,False,False,0.09,10,1
1011,Amy,0,0.9789999999999999,19,1,1,0,1,0,False,False,True,0.09,10,1
1012,Jessica,0,0.9969999999999999,18,0,1,1,0,0,True,False,False,0.09,10,1
1013,Lauren,0,0.9609999999999999,31,1,0,1,1,1,False,True,False,0.09,10,0
1014,John,1,0.9969999999999999,56,1,1,0,0,1,False,True,False,0.09,10,1
1015,Steven,1,0.9529999999999998,28,1,0,0,0,0,False,False,True,0.09,10,1
1016,Barbara,0,0.9649999999999999,50,1,0,1,0,0,True,False,False,0.09,10,1
1017,Sandra,0,0.9859999999999999,26,1,1,1,0,0,True,False,False,0.09,10,1
1018,Monica,0,0.9629999999999999,60,1,1,1,1,0,True,False,False,0.09,10,1
1019,Martha,0,0.9719999999999999,49,1,0,0,1,0,True,False,False,0.09,10,0
1020,Emily,0,0.9809999999999999,18,1,0,0,1,0,True,False,False,0.09,10,1
1021,William,1,0.9719999999999999,62,0,1,1,1,0,True,False,False,0.09,10,0
1022,Javier,1,0.9519999999999998,26,1,0,0,1,0,False,True,False,0.09,10,0
1023,Anna,0,0.9699999999999999,62,0,0,1,0,0,True,False,False,0.09,10,1
1024,Joe,1,0.9809999999999999,35,0,0,1,1,0,True,False,False,0.09,10,1
1025,Oscar,1,0.9549999999999998,30,1,0,1,0,1,True,False,False,0.09,10,1
1026,Gloria,0,0.9599999999999999,37,0,0,1,1,1,True,False,False,0.09,10,0
1027,Brian,1,0.9849999999999999,24,1,1,1,0,1,True,False,False,0.09,10,1
1028,Ashley,0,0.9899999999999999,60,0,1,1,0,0,True,False,False,0.09,10,0
1029,Christopher,1,0.9539999999999998,34,0,1,1,1,1,True,False,False,0.09,10,1
1030,Jennifer,0,0.9979999999999999,56,0,1,1,1,1,False,True,False,0.09,10,0
1031,Karen,0,0.9879999999999999,55,0,0,0,0,0,True,False,False,0.09,10,1
1032,Stephanie,0,0.9869999999999999,25,0,0,1,0,1,True,False,False,0.09,10,1
1033,Mary,0,0.9989999999999999,58,1,1,1,1,1,False,False,True,0.09,10,0
1034,Rosa,0,0.9759999999999999,40,1,0,0,1,1,False,False,True,0.09,10,1
1035,Steve,1,0.9639999999999999,52,0,1,1,1,1,True,False,False,0.09,10,0
1036,Alex,1,0.9919999999999999,62,0,0,0,0,1,False,False,True,0.09,10,0
1037,Teresa,0,0.9549999999999998,38,1,1,0,1,0,True,False,False,0.09,10,0
1038,Michelle,0,0.9959999999999999,61,1,0,0,1,0,False,False,True,0.09,10,1
1039,Pedro,1,0.9509999999999998,19,0,1,0,1,1,False,False,True,0.09,10,1
1040,Rachel,0,0.9729999999999999,31,0,1,1,1,0,True,False,False,0.09,10,1
1041,Sarah,0,0.9939999999999999,54,1,1,0,1,0,False,True,False,0.09,10,0
1042,James,1,0.9899999999999999,20,1,0,0,1,1,True,False,False,0.09,10,0
1043,Carmen,0,0.9779999999999999,40,1,1,1,1,1,True,False,False,0.09,10,0
1044,Luis,1,0.9939999999999999,30,0,0,1,0,0,True,False,False,0.09,10,1
1045,Matt,1,0.9689999999999999,30,0,0,0,0,1,True,False,False,0.09,10,0
1046,Angela,0,0.9749999999999999,36,0,1,1,1,0,True,False,False,0.09,10,1
1047,Michael,1,0.9979999999999999,51,1,1,0,0,0,True,False,False,0.09,10,1
1048,Daniel,1,0.9909999999999999,27,1,1,0,0,0,True,False,False,0.09,10,1
1049,Jason,1,0.9819999999999999,31,1,0,1,1,1,False,True,False,0.09,10,0
1050,Brenda,0,0.9689999999999999,36,1,1,0,0,0,True,False,False,0.09,10,1
1051,Carlos,1,0.9949999999999999,41,0,1,0,0,0,True,False,False,0.09,10,1
1052,Andrew,1,0.9779999999999999,24,0,1,0,0,0,True,False,False,0.09,10,0
1053,Juan,1,0.9959999999999999,40,1,0,1,0,1,True,False,False,0.09,10,0
1054,Jorge,1,0.9839999999999999,59,1,1,0,1,0,False,False,True,0.09,10,1
1055,Justin,1,0.9629999999999999,30,1,0,0,0,1,False,True,False,0.09,10,0
1056,Mario,1,0.9589999999999999,61,1,1,0,0,1,True,False,False,0.09,10,1
1057,Linda,0,0.9889999999999999,42,1,0,1,0,1,True,False,False,0.09,10,1
1058,Manuel,1,0.9669999999999999,47,0,1,0,0,0,False,True,False,0.09,10,0
1059,Richard,1,0.9729999999999999,49,0,0,1,0,0,True,False,False,0.09,10,1
1060,Chris,1,0.9929999999999999,47,1,1,1,0,0,False,True,False,0.09,10,0
1061,Antonio,1,0.9659999999999999,32,0,0,1,1,1,True,False,False,0.09,10,1
1062,Nick,1,0.9569999999999999,27,1,1,0,1,1,True,False,False,0.09,10,1
1063,Jose,1,0.9999999999999999,39,1,1,1,0,1,True,False,False,0.09,10,0
1064,Kimberly,0,0.9529999999999998,54,0,1,0,0,0,True,False,False,0.09,10,1
1065,Susan,0,0.9769999999999999,60,0,1,0,0,0,True,False,False,0.09,10,1
1066,Sara,0,0.9679999999999999,52,1,1,1,1,1,True,False,False,0.09,10,0
1067,Mike,1,0.9889999999999999,41,1,1,0,0,0,False,True,False,0.09,10,1
1068,Julie,0,0.9669999999999999,30,1,1,1,0,0,False,False,True,0.09,10,1
1069,Veronica,0,0.9589999999999999,46,1,0,1,0,1,True,False,False,0.09,10,1
1070,Jesus,1,0.9759999999999999,53,1,0,0,0,0,True,False,False,0.09,10,1
1071,Laura,0,0.9909999999999999,19,0,0,1,1,0,True,False,False,0.09,10,0
1072,Brandon,1,0.9619999999999999,49,1,0,1,1,1,True,False,False,0.09,10,1
1073,Kim,0,0.9659999999999999,49,1,1,0,1,0,True,False,False,0.09,10,0
1074,Maria,0,0.9999999999999999,37,1,0,1,1,0,False,False,True,0.09,10,0
1075,Scott,1,0.9579999999999999,45,0,1,0,1,1,True,False,False,0.09,10,0
1076,Anthony,1,0.9829999999999999,42,0,1,1,0,1,False,True,False,0.09,10,0
1077,Heather,0,0.9569999999999999,44,1,1,1,1,0,False,False,True,0.09,10,1
1078,Christina,0,0.9509999999999998,51,1,0,1,0,0,True,False,False,0.09,10,1
1079,Joseph,1,0.9679999999999999,29,0,0,1,1,1,True,False,False,0.09,10,0
1080,Ana,0,0.9929999999999999,59,1,0,1,1,1,True,False,False,0.09,10,1
1081,Patricia,0,0.9819999999999999,41,0,0,0,1,0,True,False,False,0.09,10,1
1082,Kevin,1,0.9869999999999999,41,1,0,1,0,1,True,False,False,0.09,10,1
1083,Samantha,0,0.9559999999999998,39,1,0,1,0,0,False,True,False,0.09,10,0
1084,Angel,1,0.9739999999999999,47,1,0,1,0,1,True,False,False,0.09,10,1
1085,Tony,1,0.9649999999999999,26,1,1,1,1,1,False,True,False,0.09,10,0
1086,Katie,0,0.9639999999999999,41,0,1,0,1,0,False,False,True,0.09,10,0
1087,David,1,0.9989999999999999,30,1,0,0,1,0,True,False,False,0.09,10,1
1088,Eric,1,0.9789999999999999,53,1,1,0,0,0,True,False,False,0.09,10,1
1089,Nancy,0,0.9829999999999999,39,0,1,0,0,1,True,False,False,0.09,10,1
1090,Jeff,1,0.9609999999999999,52,0,0,1,0,0,True,False,False,0.09,10,0
1091,Victor,1,0.9709999999999999,60,0,1,0,0,0,True,False,False,0.09,10,1
1092,Sharon,0,0.9519999999999998,19,0,0,1,1,0,True,False,False,0.09,10,1
1093,Ryan,1,0.9769999999999999,50,0,0,1,1,0,True,False,False,0.09,10,1
1094,Paul,1,0.9749999999999999,26,0,0,1,1,1,False,False,True,0.09,10,0
1095,Miguel,1,0.9799999999999999,64,0,1,0,1,0,True,False,False,0.09,10,0
1096,Nicole,0,0.9799999999999999,47,1,0,1,0,1,True,False,False,0.09,10,0
1097,Jonathan,1,0.9699999999999999,64,0,0,1,0,1,False,False,True,0.09,10,1
1098,Mark,1,0.9859999999999999,37,0,0,1,1,0,True,False,False,0.09,10,1
1099,Francisco,1,0.9559999999999998,52,0,0,0,0,0,True,False,False,0.09,10,1
1100,Matthew,1,0.9599999999999999,45,1,1,0,1,0,False,True,False,0.1,11,1
1101,Lisa,0,0.9949999999999999,24,1,1,0,0,0,True,False,False,0.1,11,1
1102,Amanda,0,0.9839999999999999,25,0,1,1,1,0,True,False,False,0.1,11,1
1103,Kathy,0,0.9579999999999999,34,1,0,1,1,1,False,True,False,0.1,11,0
1104,Elizabeth,0,0.9919999999999999,52,1,0,1,1,1,False,True,False,0.1,11,0
1105,Diana,0,0.9739999999999999,45,1,1,0,0,1,True,False,False,0.1,11,0
1106,Kelly,0,0.9709999999999999,25,0,0,0,1,1,True,False,False,0.1,11,1
1107,Melissa,0,0.9849999999999999,61,1,0,1,0,0,True,False,False,0.1,11,1
1108,Cindy,0,0.9539999999999998,31,1,0,0,1,1,True,False,False,0.1,11,0
1109,Robert,1,0.9879999999999999,35,1,0,1,0,1,True,False,False,0.1,11,0
1110,Claudia,0,0.9619999999999999,59,0,0,0,0,0,True,False,False,0.1,11,1
1111,Amy,0,0.9789999999999999,19,1,1,0,1,0,False,True,False,0.1,11,0
1112,Jessica,0,0.9969999999999999,18,0,1,1,0,0,True,False,False,0.1,11,0
1113,Lauren,0,0.9609999999999999,31,1,0,1,1,1,False,True,False,0.1,11,0
1114,John,1,0.9969999999999999,56,1,1,0,0,1,False,False,True,0.1,11,1
1115,Steven,1,0.9529999999999998,28,1,0,0,0,0,False,True,False,0.1,11,0
1116,Barbara,0,0.9649999999999999,50,1,0,1,0,0,True,False,False,0.1,11,0
1117,Sandra,0,0.9859999999999999,26,1,1,1,0,0,True,False,False,0.1,11,1
1118,Monica,0,0.9629999999999999,60,1,1,1,1,0,True,False,False,0.1,11,1
1119,Martha,0,0.9719999999999999,49,1,0,0,1,0,True,False,False,0.1,11,0
1120,Emily,0,0.9809999999999999,18,1,0,0,1,0,True,False,False,0.1,11,1
1121,William,1,0.9719999999999999,62,0,1,1,1,0,False,False,True,0.1,11,1
1122,Javier,1,0.9519999999999998,26,1,0,0,1,0,False,True,False,0.1,11,0
1123,Anna,0,0.9699999999999999,62,0,0,1,0,0,True,False,False,0.1,11,1
1124,Joe,1,0.9809999999999999,35,0,0,1,1,0,True,False,False,0.1,11,1
1125,Oscar,1,0.9549999999999998,30,1,0,1,0,1,True,False,False,0.1,11,1
1126,Gloria,0,0.9599999999999999,37,0,0,1,1,1,True,False,False,0.1,11,1
1127,Brian,1,0.9849999999999999,24,1,1,1,0,1,True,False,False,0.1,11,1
1128,Ashley,0,0.9899999999999999,60,0,1,1,0,0,False,False,True,0.1,11,1
1129,Christopher,1,0.9539999999999998,34,0,1,1,1,1,True,False,False,0.1,11,1
1130,Jennifer,0,0.9979999999999999,56,0,1,1,1,1,False,False,True,0.1,11,0
1131,Karen,0,0.9879999999999999,55,0,0,0,0,0,True,False,False,0.1,11,1
1132,Stephanie,0,0.9869999999999999,25,0,0,1,0,1,True,False,False,0.1,11,1
1133,Mary,0,0.9989999999999999,58,1,1,1,1,1,True,False,False,0.1,11,1
1134,Rosa,0,0.9759999999999999,40,1,0,0,1,1,True,False,False,0.1,11,1
1135,Steve,1,0.9639999999999999,52,0,1,1,1,1,True,False,False,0.1,11,0
1136,Alex,1,0.9919999999999999,62,0,0,0,0,1,True,False,False,0.1,11,0
1137,Teresa,0,0.9549999999999998,38,1,1,0,1,0,True,False,False,0.1,11,0
1138,Michelle,0,0.9959999999999999,61,1,0,0,1,0,False,True,False,0.1,11,0
1139,Pedro,1,0.9509999999999998,19,0,1,0,1,1,False,True,False,0.1,11,1
1140,Rachel,0,0.9729999999999999,31,0,1,1,1,0,True,False,False,0.1,11,1
1141,Sarah,0,0.9939999999999999,54,1,1,0,1,0,False,True,False,0.1,11,0
1142,James,1,0.9899999999999999,20,1,0,0,1,1,True,False,False,0.1,11,1
1143,Carmen,0,0.9779999999999999,40,1,1,1,1,1,True,False,False,0.1,11,1
1144,Luis,1,0.9939999999999999,30,0,0,1,0,0,True,False,False,0.1,11,1
1145,Matt,1,0.9689999999999999,30,0,0,0,0,1,False,False,True,0.1,11,1
1146,Angela,0,0.9749999999999999,36,0,1,1,1,0,True,False,False,0.1,11,1
1147,Michael,1,0.9979999999999999,51,1,1,0,0,0,True,False,False,0.1,11,1
1148,Daniel,1,0.9909999999999999,27,1,1,0,0,0,True,False,False,0.1,11,1
1149,Jason,1,0.9819999999999999,31,1,0,1,1,1,False,True,False,0.1,11,0
1150,Brenda,0,0.9689999999999999,36,1,1,0,0,0,True,False,False,0.1,11,0
1151,Carlos,1,0.9949999999999999,41,0,1,0,0,0,False,False,True,0.1,11,1
1152,Andrew,1,0.9779999999999999,24,0,1,0,0,0,True,False,False,0.1,11,0
1153,Juan,1,0.9959999999999999,40,1,0,1,0,1,True,False,False,0.1,11,0
1154,Jorge,1,0.9839999999999999,59,1,1,0,1,0,False,True,False,0.1,11,1
1155,Justin,1,0.9629999999999999,30,1,0,0,0,1,False,True,False,0.1,11,0
1156,Mario,1,0.9589999999999999,61,1,1,0,0,1,False,False,True,0.1,11,1
1157,Linda,0,0.9889999999999999,42,1,0,1,0,1,True,False,False,0.1,11,1
1158,Manuel,1,0.9669999999999999,47,0,1,0,0,0,False,True,False,0.1,11,0
1159,Richard,1,0.9729999999999999,49,0,0,1,0,0,True,False,False,0.1,11,1
1160,Chris,1,0.9929999999999999,47,1,1,1,0,0,False,False,True,0.1,11,0
1161,Antonio,1,0.9659999999999999,32,0,0,1,1,1,True,False,False,0.1,11,1
1162,Nick,1,0.9569999999999999,27,1,1,0,1,1,True,False,False,0.1,11,1
1163,Jose,1,0.9999999999999999,39,1,1,1,0,1,True,False,False,0.1,11,0
1164,Kimberly,0,0.9529999999999998,54,0,1,0,0,0,True,False,False,0.1,11,1
1165,Susan,0,0.9769999999999999,60,0,1,0,0,0,True,False,False,0.1,11,1
1166,Sara,0,0.9679999999999999,52,1,1,1,1,1,False,False,True,0.1,11,1
1167,Mike,1,0.9889999999999999,41,1,1,0,0,0,False,False,True,0.1,11,1
1168,Julie,0,0.9669999999999999,30,1,1,1,0,0,True,False,False,0.1,11,1
1169,Veronica,0,0.9589999999999999,46,1,0,1,0,1,True,False,False,0.1,11,1
1170,Jesus,1,0.9759999999999999,53,1,0,0,0,0,True,False,False,0.1,11,1
1171,Laura,0,0.9909999999999999,19,0,0,1,1,0,True,False,False,0.1,11,1
1172,Brandon,1,0.9619999999999999,49,1,0,1,1,1,True,False,False,0.1,11,1
1173,Kim,0,0.9659999999999999,49,1,1,0,1,0,True,False,False,0.1,11,0
1174,Maria,0,0.9999999999999999,37,1,0,1,1,0,True,False,False,0.1,11,0
1175,Scott,1,0.9579999999999999,45,0,1,0,1,1,False,False,True,0.1,11,1
1176,Anthony,1,0.9829999999999999,42,0,1,1,0,1,False,True,False,0.1,11,0
1177,Heather,0,0.9569999999999999,44,1,1,1,1,0,False,True,False,0.1,11,0
1178,Christina,0,0.9509999999999998,51,1,0,1,0,0,True,False,False,0.1,11,1
1179,Joseph,1,0.9679999999999999,29,0,0,1,1,1,False,False,True,0.1,11,0
1180,Ana,0,0.9929999999999999,59,1,0,1,1,1,True,False,False,0.1,11,1
1181,Patricia,0,0.9819999999999999,41,0,0,0,1,0,True,False,False,0.1,11,1
1182,Kevin,1,0.9869999999999999,41,1,0,1,0,1,True,False,False,0.1,11,0
1183,Samantha,0,0.9559999999999998,39,1,0,1,0,0,False,False,True,0.1,11,0
1184,Angel,1,0.9739999999999999,47,1,0,1,0,1,True,False,False,0.1,11,0
1185,Tony,1,0.9649999999999999,26,1,1,1,1,1,False,True,False,0.1,11,1
1186,Katie,0,0.9639999999999999,41,0,1,0,1,0,True,False,False,0.1,11,0
1187,David,1,0.9989999999999999,30,1,0,0,1,0,True,False,False,0.1,11,1
1188,Eric,1,0.9789999999999999,53,1,1,0,0,0,True,False,False,0.1,11,0
1189,Nancy,0,0.9829999999999999,39,0,1,0,0,1,True,False,False,0.1,11,1
1190,Jeff,1,0.9609999999999999,52,0,0,1,0,0,True,False,False,0.1,11,1
1191,Victor,1,0.9709999999999999,60,0,1,0,0,0,True,False,False,0.1,11,1
1192,Sharon,0,0.9519999999999998,19,0,0,1,1,0,True,False,False,0.1,11,0
1193,Ryan,1,0.9769999999999999,50,0,0,1,1,0,True,False,False,0.1,11,1
1194,Paul,1,0.9749999999999999,26,0,0,1,1,1,False,True,False,0.1,11,0
1195,Miguel,1,0.9799999999999999,64,0,1,0,1,0,True,False,False,0.1,11,0
1196,Nicole,0,0.9799999999999999,47,1,0,1,0,1,True,False,False,0.1,11,0
1197,Jonathan,1,0.9699999999999999,64,0,0,1,0,1,False,True,False,0.1,11,0
1198,Mark,1,0.9859999999999999,37,0,0,1,1,0,True,False,False,0.1,11,0
1199,Francisco,1,0.9559999999999998,52,0,0,0,0,0,True,False,False,0.1,11,0
1200,Matthew,1,0.9599999999999999,45,1,1,0,1,0,False,True,False,0.08,12,1
1201,Lisa,0,0.9949999999999999,24,1,1,0,0,0,True,False,False,0.08,12,1
1202,Amanda,0,0.9839999999999999,25,0,1,1,1,0,True,False,False,0.08,12,1
1203,Kathy,0,0.9579999999999999,34,1,0,1,1,1,False,True,False,0.08,12,0
1204,Elizabeth,0,0.9919999999999999,52,1,0,1,1,1,False,False,True,0.08,12,1
1205,Diana,0,0.9739999999999999,45,1,1,0,0,1,True,False,False,0.08,12,0
1206,Kelly,0,0.9709999999999999,25,0,0,0,1,1,False,False,True,0.08,12,1
1207,Melissa,0,0.9849999999999999,61,1,0,1,0,0,False,False,True,0.08,12,1
1208,Cindy,0,0.9539999999999998,31,1,0,0,1,1,True,False,False,0.08,12,0
1209,Robert,1,0.9879999999999999,35,1,0,1,0,1,True,False,False,0.08,12,0
1210,Claudia,0,0.9619999999999999,59,0,0,0,0,0,True,False,False,0.08,12,0
1211,Amy,0,0.9789999999999999,19,1,1,0,1,0,False,True,False,0.08,12,0
1212,Jessica,0,0.9969999999999999,18,0,1,1,0,0,True,False,False,0.08,12,0
1213,Lauren,0,0.9609999999999999,31,1,0,1,1,1,False,False,True,0.08,12,0
1214,John,1,0.9969999999999999,56,1,1,0,0,1,True,False,False,0.08,12,1
1215,Steven,1,0.9529999999999998,28,1,0,0,0,0,False,True,False,0.08,12,0
1216,Barbara,0,0.9649999999999999,50,1,0,1,0,0,True,False,False,0.08,12,0
1217,Sandra,0,0.9859999999999999,26,1,1,1,0,0,True,False,False,0.08,12,1
1218,Monica,0,0.9629999999999999,60,1,1,1,1,0,False,False,True,0.08,12,1
1219,Martha,0,0.9719999999999999,49,1,0,0,1,0,True,False,False,0.08,12,0
1220,Emily,0,0.9809999999999999,18,1,0,0,1,0,True,False,False,0.08,12,1
1221,William,1,0.9719999999999999,62,0,1,1,1,0,False,True,False,0.08,12,0
1222,Javier,1,0.9519999999999998,26,1,0,0,1,0,False,False,True,0.08,12,0
1223,Anna,0,0.9699999999999999,62,0,0,1,0,0,True,False,False,0.08,12,0
1224,Joe,1,0.9809999999999999,35,0,0,1,1,0,True,False,False,0.08,12,1
1225,Oscar,1,0.9549999999999998,30,1,0,1,0,1,True,False,False,0.08,12,1
1226,Gloria,0,0.9599999999999999,37,0,0,1,1,1,True,False,False,0.08,12,1
1227,Brian,1,0.9849999999999999,24,1,1,1,0,1,True,False,False,0.08,12,0
1228,Ashley,0,0.9899999999999999,60,0,1,1,0,0,False,True,False,0.08,12,0
1229,Christopher,1,0.9539999999999998,34,0,1,1,1,1,True,False,False,0.08,12,1
1230,Jennifer,0,0.9979999999999999,56,0,1,1,1,1,True,False,False,0.08,12,0
1231,Karen,0,0.9879999999999999,55,0,0,0,0,0,True,False,False,0.08,12,1
1232,Stephanie,0,0.9869999999999999,25,0,0,1,0,1,True,False,False,0.08,12,1
1233,Mary,0,0.9989999999999999,58,1,1,1,1,1,True,False,False,0.08,12,0
1234,Rosa,0,0.9759999999999999,40,1,0,0,1,1,True,False,False,0.08,12,1
1235,Steve,1,0.9639999999999999,52,0,1,1,1,1,True,False,False,0.08,12,1
1236,Alex,1,0.9919999999999999,62,0,0,0,0,1,True,False,False,0.08,12,1
1237,Teresa,0,0.9549999999999998,38,1,1,0,1,0,True,False,False,0.08,12,0
1238,Michelle,0,0.9959999999999999,61,1,0,0,1,0,False,True,False,0.08,12,0
1239,Pedro,1,0.9509999999999998,19,0,1,0,1,1,False,True,False,0.08,12,1
1240,Rachel,0,0.9729999999999999,31,0,1,1,1,0,True,False,False,0.08,12,0
1241,Sarah,0,0.9939999999999999,54,1,1,0,1,0,False,False,True,0.08,12,1
1242,James,1,0.9899999999999999,20,1,0,0,1,1,True,False,False,0.08,12,0
1243,Carmen,0,0.9779999999999999,40,1,1,1,1,1,True,False,False,0.08,12,1
1244,Luis,1,0.9939999999999999,30,0,0,1,0,0,True,False,False,0.08,12,1
1245,Matt,1,0.9689999999999999,30,0,0,0,0,1,False,True,False,0.08,12,0
1246,Angela,0,0.9749999999999999,36,0,1,1,1,0,True,False,False,0.08,12,0
1247,Michael,1,0.9979999999999999,51,1,1,0,0,0,True,False,False,0.08,12,0
1248,Daniel,1,0.9909999999999999,27,1,1,0,0,0,True,False,False,0.08,12,1
1249,Jason,1,0.9819999999999999,31,1,0,1,1,1,False,False,True,0.08,12,1
1250,Brenda,0,0.9689999999999999,36,1,1,0,0,0,True,False,False,0.08,12,1
1251,Carlos,1,0.9949999999999999,41,0,1,0,0,0,False,True,False,0.08,12,0
1252,Andrew,1,0.9779999999999999,24,0,1,0,0,0,False,False,True,0.08,12,1
1253,Juan,1,0.9959999999999999,40,1,0,1,0,1,True,False,False,0.08,12,0
1254,Jorge,1,0.9839999999999999,59,1,1,0,1,0,False,True,False,0.08,12,1
1255,Justin,1,0.9629999999999999,30,1,0,0,0,1,False,False,True,0.08,12,0
1256,Mario,1,0.9589999999999999,61,1,1,0,0,1,False,True,False,0.08,12,0
1257,Linda,0,0.9889999999999999,42,1,0,1,0,1,True,False,False,0.08,12,1
