,name,gender,Name Rank,age,agreeableness_score,conscientiousness_score,surgency_score,emotional_stability_score,intellect_score,Condition_feels normal,Condition_has a fever and a cough,Condition_has a light cough,Daily New Cases Day 4,Time Step,Response
812,Michelle,0,0.9959999999999999,43,1,1,0,0,1,True,False,False,0.05,8,1
813,Elizabeth,0,0.9919999999999999,39,0,1,1,0,1,False,False,True,0.05,8,1
814,Julie,0,0.9669999999999999,25,1,0,1,1,0,True,False,False,0.05,8,0
815,Samantha,0,0.9559999999999998,53,1,1,1,1,1,False,True,False,0.05,8,1
816,Javier,1,0.9519999999999998,32,1,1,0,0,0,True,False,False,0.05,8,1
817,Michael,1,0.9979999999999999,54,1,0,1,1,1,True,False,False,0.05,8,1
818,Anthony,1,0.9829999999999999,27,0,0,0,0,0,True,False,False,0.05,8,0
819,Martha,0,0.9719999999999999,43,1,0,1,0,0,True,False,False,0.05,8,1
820,Pedro,1,0.9509999999999998,22,0,1,1,1,1,True,False,False,0.05,8,0
821,Daniel,1,0.9909999999999999,53,0,1,1,1,0,True,False,False,0.05,8,1
822,Jorge,1,0.9839999999999999,54,1,0,1,0,1,True,False,False,0.05,8,1
823,Christina,0,0.9509999999999998,27,0,0,1,0,1,True,False,False,0.05,8,1
824,Sharon,0,0.9519999999999998,64,1,0,1,0,0,True,False,False,0.05,8,1
825,Robert,1,0.9879999999999999,48,0,1,0,1,0,True,False,False,0.05,8,1
826,Steven,1,0.9529999999999998,31,1,1,0,1,0,True,False,False,0.05,8,1
827,Anna,0,0.9699999999999999,51,1,1,1,1,1,True,False,False,0.05,8,1
828,Nicole,0,0.9799999999999999,56,0,1,0,0,0,True,False,False,0.05,8,1
829,Rosa,0,0.9759999999999999,18,1,0,1,1,1,True,False,False,0.05,8,1
830,Mary,0,0.9989999999999999,30,1,1,0,0,0,True,False,False,0.05,8,1
831,Ashley,0,0.9899999999999999,32,1,1,1,1,0,True,False,False,0.05,8,0
832,Steve,1,0.9639999999999999,41,1,1,1,0,0,True,False,False,0.05,8,1
833,Nancy,0,0.9829999999999999,50,1,0,1,0,1,True,False,False,0.05,8,1
834,Jason,1,0.9819999999999999,44,1,0,0,0,0,True,False,False,0.05,8,1
835,Ana,0,0.9929999999999999,58,0,1,0,0,1,True,False,False,0.05,8,1
836,Kimberly,0,0.9529999999999998,34,1,1,1,0,0,True,False,False,0.05,8,1
837,Claudia,0,0.9619999999999999,57,1,0,1,0,0,True,False,False,0.05,8,1
838,Katie,0,0.9639999999999999,43,0,0,0,1,0,True,False,False,0.05,8,1
839,Rachel,0,0.9729999999999999,46,0,1,0,0,1,True,False,False,0.05,8,1
840,Mark,1,0.9859999999999999,26,0,1,0,0,1,True,False,False,0.05,8,0
841,Richard,1,0.9729999999999999,30,0,1,1,0,0,True,False,False,0.05,8,1
842,Manuel,1,0.9669999999999999,38,0,0,0,1,0,True,False,False,0.05,8,1
843,Lisa,0,0.9949999999999999,25,1,0,0,0,1,True,False,False,0.05,8,1
844,William,1,0.9719999999999999,49,1,0,1,1,0,True,False,False,0.05,8,1
845,Linda,0,0.9889999999999999,57,0,1,0,1,1,True,False,False,0.05,8,1
846,Jennifer,0,0.9979999999999999,56,1,0,1,0,0,True,False,False,0.05,8,0
847,Brian,1,0.9849999999999999,64,1,1,1,1,1,True,False,False,0.05,8,1
848,Jonathan,1,0.9699999999999999,58,0,0,1,1,0,True,False,False,0.05,8,1
849,Juan,1,0.9959999999999999,58,1,0,1,0,1,True,False,False,0.05,8,0
850,Sarah,0,0.9939999999999999,64,0,1,0,0,1,True,False,False,0.05,8,1
851,Eric,1,0.9789999999999999,24,1,0,0,1,1,False,True,False,0.05,8,1
852,Victor,1,0.9709999999999999,26,0,1,0,1,1,True,False,False,0.05,8,0
853,Oscar,1,0.9549999999999998,51,1,1,0,1,0,True,False,False,0.05,8,1
854,Alex,1,0.9919999999999999,40,0,1,1,1,0,True,False,False,0.05,8,0
855,Mario,1,0.9589999999999999,43,1,1,1,0,0,True,False,False,0.05,8,1
856,Maria,0,0.9999999999999999,46,1,1,0,0,0,False,False,True,0.05,8,1
857,David,1,0.9989999999999999,28,0,1,0,0,1,True,False,False,0.05,8,1
858,Diana,0,0.9739999999999999,64,1,1,1,1,1,True,False,False,0.05,8,1
859,James,1,0.9899999999999999,33,0,1,1,0,0,True,False,False,0.05,8,1
860,Kelly,0,0.9709999999999999,61,1,0,1,0,1,True,False,False,0.05,8,1
861,Susan,0,0.9769999999999999,64,0,1,1,1,1,True,False,False,0.05,8,0
862,Tony,1,0.9649999999999999,27,0,0,0,1,0,True,False,False,0.05,8,1
863,Chris,1,0.9929999999999999,39,1,0,0,1,0,True,False,False,0.05,8,0
864,Miguel,1,0.9799999999999999,18,1,0,0,1,0,True,False,False,0.05,8,1
865,Jeff,1,0.9609999999999999,58,0,1,1,1,0,False,False,True,0.05,8,1
866,Carmen,0,0.9779999999999999,39,0,1,1,1,0,True,False,False,0.05,8,1
867,John,1,0.9969999999999999,32,0,0,1,1,1,False,False,True,0.05,8,0
868,Ryan,1,0.9769999999999999,64,1,1,0,1,0,True,False,False,0.05,8,1
869,Heather,0,0.9569999999999999,28,0,1,0,0,0,False,False,True,0.05,8,1
870,Brandon,1,0.9619999999999999,25,1,1,1,0,0,False,True,False,0.05,8,1
871,Mike,1,0.9889999999999999,25,0,1,1,0,1,True,False,False,0.05,8,1
872,Brenda,0,0.9689999999999999,44,0,0,1,1,1,True,False,False,0.05,8,1
873,Melissa,0,0.9849999999999999,62,0,1,0,1,0,True,False,False,0.05,8,1
874,Joseph,1,0.9679999999999999,29,1,1,1,1,1,True,False,False,0.05,8,1
875,Emily,0,0.9809999999999999,18,1,1,0,0,1,True,False,False,0.05,8,0
876,Teresa,0,0.9549999999999998,43,1,0,0,0,1,True,False,False,0.05,8,0
877,Paul,1,0.9749999999999999,34,1,0,0,0,1,True,False,False,0.05,8,0
878,Lauren,0,0.9609999999999999,43,1,1,1,1,1,True,False,False,0.05,8,0
879,Laura,0,0.9909999999999999,33,1,1,0,1,0,False,True,False,0.05,8,1
880,Amy,0,0.9789999999999999,19,0,1,1,0,0,True,False,False,0.05,8,1
881,Angel,1,0.9739999999999999,23,0,1,1,1,0,True,False,False,0.05,8,1
882,Scott,1,0.9579999999999999,54,1,1,0,1,1,True,False,False,0.05,8,1
883,Jesus,1,0.9759999999999999,60,0,1,1,1,1,True,False,False,0.05,8,1
884,Antonio,1,0.9659999999999999,27,1,0,0,1,0,True,False,False,0.05,8,1
885,Patricia,0,0.9819999999999999,64,0,1,1,1,1,False,False,True,0.05,8,1
886,Kathy,0,0.9579999999999999,26,1,0,1,0,0,True,False,False,0.05,8,0
887,Veronica,0,0.9589999999999999,21,1,0,0,0,1,True,False,False,0.05,8,1
888,Monica,0,0.9629999999999999,31,1,0,0,0,0,True,False,False,0.05,8,1
889,Sandra,0,0.9859999999999999,29,1,0,0,1,1,False,True,False,0.05,8,1
890,Jose,1,0.9999999999999999,43,1,0,1,1,1,True,False,False,0.05,8,0
891,Cindy,0,0.9539999999999998,28,0,0,1,1,1,True,False,False,0.05,8,1
892,Andrew,1,0.9779999999999999,18,0,1,0,0,1,False,True,False,0.05,8,1
893,Sara,0,0.9679999999999999,29,0,0,1,1,1,True,False,False,0.05,8,1
894,Amanda,0,0.9839999999999999,46,1,1,1,1,0,True,False,False,0.05,8,1
895,Stephanie,0,0.9869999999999999,41,1,0,1,1,1,True,False,False,0.05,8,0
896,Karen,0,0.9879999999999999,33,1,0,1,1,0,True,False,False,0.05,8,1
897,Kevin,1,0.9869999999999999,36,0,1,0,0,1,True,False,False,0.05,8,1
898,Francisco,1,0.9559999999999998,18,0,0,1,0,0,True,False,False,0.05,8,1
899,Matthew,1,0.9599999999999999,47,1,1,0,0,0,True,False,False,0.05,8,1
900,Barbara,0,0.9649999999999999,60,1,1,0,1,0,True,False,False,0.01,9,1
901,Joe,1,0.9809999999999999,33,0,1,0,0,1,True,False,False,0.01,9,0
902,Luis,1,0.9939999999999999,25,0,0,1,0,0,True,False,False,0.01,9,1
903,Kim,0,0.9659999999999999,19,1,1,0,0,0,True,False,False,0.01,9,0
904,Matt,1,0.9689999999999999,55,1,1,1,0,0,True,False,False,0.01,9,1
905,Justin,1,0.9629999999999999,54,1,1,0,1,0,True,False,False,0.01,9,1
906,Gloria,0,0.9599999999999999,56,1,1,0,0,1,True,False,False,0.01,9,0
907,Carlos,1,0.9949999999999999,58,0,1,0,1,1,False,True,False,0.01,9,1
908,Christopher,1,0.9539999999999998,29,0,1,1,0,0,True,False,False,0.01,9,1
909,Angela,0,0.9749999999999999,58,0,1,0,0,0,True,False,False,0.01,9,0
910,Nick,1,0.9569999999999999,22,1,1,1,1,1,True,False,False,0.01,9,0
911,Jessica,0,0.9969999999999999,62,0,1,1,0,1,True,False,False,0.01,9,0
912,Michelle,0,0.9959999999999999,43,1,1,0,0,1,True,False,False,0.01,9,1
913,Elizabeth,0,0.9919999999999999,39,0,1,1,0,1,True,False,False,0.01,9,0
914,Julie,0,0.9669999999999999,25,1,0,1,1,0,True,False,False,0.01,9,0
915,Samantha,0,0.9559999999999998,53,1,1,1,1,1,False,False,True,0.01,9,1
916,Javier,1,0.9519999999999998,32,1,1,0,0,0,True,False,False,0.01,9,1
917,Michael,1,0.9979999999999999,54,1,0,1,1,1,True,False,False,0.01,9,0
918,Anthony,1,0.9829999999999999,27,0,0,0,0,0,True,False,False,0.01,9,0
919,Martha,0,0.9719999999999999,43,1,0,1,0,0,True,False,False,0.01,9,0
920,Pedro,1,0.9509999999999998,22,0,1,1,1,1,True,False,False,0.01,9,0
921,Daniel,1,0.9909999999999999,53,0,1,1,1,0,True,False,False,0.01,9,1
922,Jorge,1,0.9839999999999999,54,1,0,1,0,1,True,False,False,0.01,9,0
923,Christina,0,0.9509999999999998,27,0,0,1,0,1,True,False,False,0.01,9,1
924,Sharon,0,0.9519999999999998,64,1,0,1,0,0,True,False,False,0.01,9,1
925,Robert,1,0.9879999999999999,48,0,1,0,1,0,True,False,False,0.01,9,1
926,Steven,1,0.9529999999999998,31,1,1,0,1,0,True,False,False,0.01,9,0
927,Anna,0,0.9699999999999999,51,1,1,1,1,1,True,False,False,0.01,9,0
928,Nicole,0,0.9799999999999999,56,0,1,0,0,0,True,False,False,0.01,9,1
929,Rosa,0,0.9759999999999999,18,1,0,1,1,1,True,False,False,0.01,9,0
930,Mary,0,0.9989999999999999,30,1,1,0,0,0,True,False,False,0.01,9,1
931,Ashley,0,0.9899999999999999,32,1,1,1,1,0,True,False,False,0.01,9,0
932,Steve,1,0.9639999999999999,41,1,1,1,0,0,True,False,False,0.01,9,1
933,Nancy,0,0.9829999999999999,50,1,0,1,0,1,True,False,False,0.01,9,1
934,Jason,1,0.9819999999999999,44,1,0,0,0,0,True,False,False,0.01,9,1
935,Ana,0,0.9929999999999999,58,0,1,0,0,1,True,False,False,0.01,9,0
936,Kimberly,0,0.9529999999999998,34,1,1,1,0,0,True,False,False,0.01,9,1
937,Claudia,0,0.9619999999999999,57,1,0,1,0,0,True,False,False,0.01,9,1
938,Katie,0,0.9639999999999999,43,0,0,0,1,0,True,False,False,0.01,9,1
939,Rachel,0,0.9729999999999999,46,0,1,0,0,1,True,False,False,0.01,9,1
940,Mark,1,0.9859999999999999,26,0,1,0,0,1,True,False,False,0.01,9,0
941,Richard,1,0.9729999999999999,30,0,1,1,0,0,True,False,False,0.01,9,1
942,Manuel,1,0.9669999999999999,38,0,0,0,1,0,True,False,False,0.01,9,1
943,Lisa,0,0.9949999999999999,25,1,0,0,0,1,True,False,False,0.01,9,1
944,William,1,0.9719999999999999,49,1,0,1,1,0,True,False,False,0.01,9,1
945,Linda,0,0.9889999999999999,57,0,1,0,1,1,True,False,False,0.01,9,0
946,Jennifer,0,0.9979999999999999,56,1,0,1,0,0,False,False,True,0.01,9,1
947,Brian,1,0.9849999999999999,64,1,1,1,1,1,True,False,False,0.01,9,1
948,Jonathan,1,0.9699999999999999,58,0,0,1,1,0,True,False,False,0.01,9,1
949,Juan,1,0.9959999999999999,58,1,0,1,0,1,True,False,False,0.01,9,1
950,Sarah,0,0.9939999999999999,64,0,1,0,0,1,True,False,False,0.01,9,1
951,Eric,1,0.9789999999999999,24,1,0,0,1,1,False,True,False,0.01,9,1
952,Victor,1,0.9709999999999999,26,0,1,0,1,1,True,False,False,0.01,9,0
953,Oscar,1,0.9549999999999998,51,1,1,0,1,0,True,False,False,0.01,9,1
954,Alex,1,0.9919999999999999,40,0,1,1,1,0,True,False,False,0.01,9,0
955,Mario,1,0.9589999999999999,43,1,1,1,0,0,True,False,False,0.01,9,1
956,Maria,0,0.9999999999999999,46,1,1,0,0,0,True,False,False,0.01,9,0
957,David,1,0.9989999999999999,28,0,1,0,0,1,True,False,False,0.01,9,0
958,Diana,0,0.9739999999999999,64,1,1,1,1,1,True,False,False,0.01,9,1
959,James,1,0.9899999999999999,33,0,1,1,0,0,True,False,False,0.01,9,1
960,Kelly,0,0.9709999999999999,61,1,0,1,0,1,False,False,True,0.01,9,1
961,Susan,0,0.9769999999999999,64,0,1,1,1,1,True,False,False,0.01,9,0
962,Tony,1,0.9649999999999999,27,0,0,0,1,0,True,False,False,0.01,9,0
963,Chris,1,0.9929999999999999,39,1,0,0,1,0,True,False,False,0.01,9,0
964,Miguel,1,0.9799999999999999,18,1,0,0,1,0,True,False,False,0.01,9,1
965,Jeff,1,0.9609999999999999,58,0,1,1,1,0,True,False,False,0.01,9,1
966,Carmen,0,0.9779999999999999,39,0,1,1,1,0,True,False,False,0.01,9,0
967,John,1,0.9969999999999999,32,0,0,1,1,1,True,False,False,0.01,9,1
968,Ryan,1,0.9769999999999999,64,1,1,0,1,0,True,False,False,0.01,9,1
969,Heather,0,0.9569999999999999,28,0,1,0,0,0,False,True,False,0.01,9,1
970,Brandon,1,0.9619999999999999,25,1,1,1,0,0,False,True,False,0.01,9,1
971,Mike,1,0.9889999999999999,25,0,1,1,0,1,True,False,False,0.01,9,0
972,Brenda,0,0.9689999999999999,44,0,0,1,1,1,True,False,False,0.01,9,0
973,Melissa,0,0.9849999999999999,62,0,1,0,1,0,True,False,False,0.01,9,1
974,Joseph,1,0.9679999999999999,29,1,1,1,1,1,True,False,False,0.01,9,0
975,Emily,0,0.9809999999999999,18,1,1,0,0,1,True,False,False,0.01,9,0
976,Teresa,0,0.9549999999999998,43,1,0,0,0,1,True,False,False,0.01,9,1
977,Paul,1,0.9749999999999999,34,1,0,0,0,1,True,False,False,0.01,9,0
978,Lauren,0,0.9609999999999999,43,1,1,1,1,1,False,False,True,0.01,9,1
979,Laura,0,0.9909999999999999,33,1,1,0,1,0,False,True,False,0.01,9,1
980,Amy,0,0.9789999999999999,19,0,1,1,0,0,True,False,False,0.01,9,0
981,Angel,1,0.9739999999999999,23,0,1,1,1,0,True,False,False,0.01,9,1
982,Scott,1,0.9579999999999999,54,1,1,0,1,1,True,False,False,0.01,9,0
983,Jesus,1,0.9759999999999999,60,0,1,1,1,1,True,False,False,0.01,9,0
984,Antonio,1,0.9659999999999999,27,1,0,0,1,0,True,False,False,0.01,9,1
985,Patricia,0,0.9819999999999999,64,0,1,1,1,1,True,False,False,0.01,9,1
986,Kathy,0,0.9579999999999999,26,1,0,1,0,0,True,False,False,0.01,9,0
987,Veronica,0,0.9589999999999999,21,1,0,0,0,1,True,False,False,0.01,9,0
988,Monica,0,0.9629999999999999,31,1,0,0,0,0,True,False,False,0.01,9,1
989,Sandra,0,0.9859999999999999,29,1,0,0,1,1,False,False,True,0.01,9,1
990,Jose,1,0.9999999999999999,43,1,0,1,1,1,True,False,False,0.01,9,0
991,Cindy,0,0.9539999999999998,28,0,0,1,1,1,True,False,False,0.01,9,1
992,Andrew,1,0.9779999999999999,18,0,1,0,0,1,False,True,False,0.01,9,1
993,Sara,0,0.9679999999999999,29,0,0,1,1,1,True,False,False,0.01,9,0
994,Amanda,0,0.9839999999999999,46,1,1,1,1,0,True,False,False,0.01,9,1
995,Stephanie,0,0.9869999999999999,41,1,0,1,1,1,True,False,False,0.01,9,0
996,Karen,0,0.9879999999999999,33,1,0,1,1,0,True,False,False,0.01,9,0
997,Kevin,1,0.9869999999999999,36,0,1,0,0,1,True,False,False,0.01,9,0
998,Francisco,1,0.9559999999999998,18,0,0,1,0,0,True,False,False,0.01,9,1
999,Matthew,1,0.9599999999999999,47,1,1,0,0,0,True,False,False,0.01,9,1
1000,Barbara,0,0.9649999999999999,60,1,1,0,1,0,True,False,False,0.03,10,1
1001,Joe,1,0.9809999999999999,33,0,1,0,0,1,True,False,False,0.03,10,1
1002,Luis,1,0.9939999999999999,25,0,0,1,0,0,True,False,False,0.03,10,1
1003,Kim,0,0.9659999999999999,19,1,1,0,0,0,True,False,False,0.03,10,0
1004,Matt,1,0.9689999999999999,55,1,1,1,0,0,True,False,False,0.03,10,1
1005,Justin,1,0.9629999999999999,54,1,1,0,1,0,True,False,False,0.03,10,1
1006,Gloria,0,0.9599999999999999,56,1,1,0,0,1,True,False,False,0.03,10,1
1007,Carlos,1,0.9949999999999999,58,0,1,0,1,1,False,False,True,0.03,10,1
1008,Christopher,1,0.9539999999999998,29,0,1,1,0,0,True,False,False,0.03,10,0
1009,Angela,0,0.9749999999999999,58,0,1,0,0,0,True,False,False,0.03,10,0
1010,Nick,1,0.9569999999999999,22,1,1,1,1,1,True,False,False,0.03,10,1
1011,Jessica,0,0.9969999999999999,62,0,1,1,0,1,True,False,False,0.03,10,1
1012,Michelle,0,0.9959999999999999,43,1,1,0,0,1,True,False,False,0.03,10,1
1013,Elizabeth,0,0.9919999999999999,39,0,1,1,0,1,True,False,False,0.03,10,0
1014,Julie,0,0.9669999999999999,25,1,0,1,1,0,True,False,False,0.03,10,1
1015,Samantha,0,0.9559999999999998,53,1,1,1,1,1,True,False,False,0.03,10,0
1016,Javier,1,0.9519999999999998,32,1,1,0,0,0,True,False,False,0.03,10,1
1017,Michael,1,0.9979999999999999,54,1,0,1,1,1,True,False,False,0.03,10,1
1018,Anthony,1,0.9829999999999999,27,0,0,0,0,0,True,False,False,0.03,10,1
1019,Martha,0,0.9719999999999999,43,1,0,1,0,0,True,False,False,0.03,10,0
1020,Pedro,1,0.9509999999999998,22,0,1,1,1,1,True,False,False,0.03,10,0
1021,Daniel,1,0.9909999999999999,53,0,1,1,1,0,True,False,False,0.03,10,1
1022,Jorge,1,0.9839999999999999,54,1,0,1,0,1,True,False,False,0.03,10,1
1023,Christina,0,0.9509999999999998,27,0,0,1,0,1,False,False,True,0.03,10,1
1024,Sharon,0,0.9519999999999998,64,1,0,1,0,0,True,False,False,0.03,10,0
1025,Robert,1,0.9879999999999999,48,0,1,0,1,0,True,False,False,0.03,10,1
1026,Steven,1,0.9529999999999998,31,1,1,0,1,0,True,False,False,0.03,10,1
1027,Anna,0,0.9699999999999999,51,1,1,1,1,1,True,False,False,0.03,10,0
1028,Nicole,0,0.9799999999999999,56,0,1,0,0,0,True,False,False,0.03,10,1
1029,Rosa,0,0.9759999999999999,18,1,0,1,1,1,True,False,False,0.03,10,1
1030,Mary,0,0.9989999999999999,30,1,1,0,0,0,True,False,False,0.03,10,1
1031,Ashley,0,0.9899999999999999,32,1,1,1,1,0,True,False,False,0.03,10,1
1032,Steve,1,0.9639999999999999,41,1,1,1,0,0,True,False,False,0.03,10,1
1033,Nancy,0,0.9829999999999999,50,1,0,1,0,1,True,False,False,0.03,10,1
1034,Jason,1,0.9819999999999999,44,1,0,0,0,0,True,False,False,0.03,10,1
1035,Ana,0,0.9929999999999999,58,0,1,0,0,1,True,False,False,0.03,10,0
1036,Kimberly,0,0.9529999999999998,34,1,1,1,0,0,True,False,False,0.03,10,1
1037,Claudia,0,0.9619999999999999,57,1,0,1,0,0,True,False,False,0.03,10,1
1038,Katie,0,0.9639999999999999,43,0,0,0,1,0,True,False,False,0.03,10,1
1039,Rachel,0,0.9729999999999999,46,0,1,0,0,1,True,False,False,0.03,10,1
1040,Mark,1,0.9859999999999999,26,0,1,0,0,1,True,False,False,0.03,10,0
1041,Richard,1,0.9729999999999999,30,0,1,1,0,0,True,False,False,0.03,10,1
1042,Manuel,1,0.9669999999999999,38,0,0,0,1,0,True,False,False,0.03,10,1
1043,Lisa,0,0.9949999999999999,25,1,0,0,0,1,True,False,False,0.03,10,1
1044,William,1,0.9719999999999999,49,1,0,1,1,0,True,False,False,0.03,10,1
1045,Linda,0,0.9889999999999999,57,0,1,0,1,1,True,False,False,0.03,10,0
1046,Jennifer,0,0.9979999999999999,56,1,0,1,0,0,False,True,False,0.03,10,1
1047,Brian,1,0.9849999999999999,64,1,1,1,1,1,True,False,False,0.03,10,1
1048,Jonathan,1,0.9699999999999999,58,0,0,1,1,0,True,False,False,0.03,10,1
1049,Juan,1,0.9959999999999999,58,1,0,1,0,1,True,False,False,0.03,10,1
1050,Sarah,0,0.9939999999999999,64,0,1,0,0,1,True,False,False,0.03,10,1
1051,Eric,1,0.9789999999999999,24,1,0,0,1,1,False,False,True,0.03,10,1
1052,Victor,1,0.9709999999999999,26,0,1,0,1,1,True,False,False,0.03,10,1
1053,Oscar,1,0.9549999999999998,51,1,1,0,1,0,True,False,False,0.03,10,1
1054,Alex,1,0.9919999999999999,40,0,1,1,1,0,True,False,False,0.03,10,1
1055,Mario,1,0.9589999999999999,43,1,1,1,0,0,True,False,False,0.03,10,1
1056,Maria,0,0.9999999999999999,46,1,1,0,0,0,True,False,False,0.03,10,0
1057,David,1,0.9989999999999999,28,0,1,0,0,1,True,False,False,0.03,10,0
1058,Diana,0,0.9739999999999999,64,1,1,1,1,1,True,False,False,0.03,10,1
1059,James,1,0.9899999999999999,33,0,1,1,0,0,True,False,False,0.03,10,1
1060,Kelly,0,0.9709999999999999,61,1,0,1,0,1,False,True,False,0.03,10,0
1061,Susan,0,0.9769999999999999,64,0,1,1,1,1,True,False,False,0.03,10,0
1062,Tony,1,0.9649999999999999,27,0,0,0,1,0,True,False,False,0.03,10,1
1063,Chris,1,0.9929999999999999,39,1,0,0,1,0,True,False,False,0.03,10,1
1064,Miguel,1,0.9799999999999999,18,1,0,0,1,0,True,False,False,0.03,10,1
1065,Jeff,1,0.9609999999999999,58,0,1,1,1,0,True,False,False,0.03,10,1
1066,Carmen,0,0.9779999999999999,39,0,1,1,1,0,True,False,False,0.03,10,0
1067,John,1,0.9969999999999999,32,0,0,1,1,1,True,False,False,0.03,10,1
1068,Ryan,1,0.9769999999999999,64,1,1,0,1,0,True,False,False,0.03,10,1
1069,Heather,0,0.9569999999999999,28,0,1,0,0,0,False,True,False,0.03,10,1
1070,Brandon,1,0.9619999999999999,25,1,1,1,0,0,False,False,True,0.03,10,1
1071,Mike,1,0.9889999999999999,25,0,1,1,0,1,True,False,False,0.03,10,1
1072,Brenda,0,0.9689999999999999,44,0,0,1,1,1,True,False,False,0.03,10,0
1073,Melissa,0,0.9849999999999999,62,0,1,0,1,0,True,False,False,0.03,10,1
1074,Joseph,1,0.9679999999999999,29,1,1,1,1,1,True,False,False,0.03,10,1
1075,Emily,0,0.9809999999999999,18,1,1,0,0,1,True,False,False,0.03,10,0
1076,Teresa,0,0.9549999999999998,43,1,0,0,0,1,True,False,False,0.03,10,0
1077,Paul,1,0.9749999999999999,34,1,0,0,0,1,True,False,False,0.03,10,0
1078,Lauren,0,0.9609999999999999,43,1,1,1,1,1,False,True,False,0.03,10,1
1079,Laura,0,0.9909999999999999,33,1,1,0,1,0,False,False,True,0.03,10,1
1080,Amy,0,0.9789999999999999,19,0,1,1,0,0,True,False,False,0.03,10,0
1081,Angel,1,0.9739999999999999,23,0,1,1,1,0,True,False,False,0.03,10,1
1082,Scott,1,0.9579999999999999,54,1,1,0,1,1,True,False,False,0.03,10,1
1083,Jesus,1,0.9759999999999999,60,0,1,1,1,1,True,False,False,0.03,10,1
1084,Antonio,1,0.9659999999999999,27,1,0,0,1,0,True,False,False,0.03,10,1
1085,Patricia,0,0.9819999999999999,64,0,1,1,1,1,True,False,False,0.03,10,0
1086,Kathy,0,0.9579999999999999,26,1,0,1,0,0,True,False,False,0.03,10,0
1087,Veronica,0,0.9589999999999999,21,1,0,0,0,1,True,False,False,0.03,10,1
1088,Monica,0,0.9629999999999999,31,1,0,0,0,0,True,False,False,0.03,10,0
1089,Sandra,0,0.9859999999999999,29,1,0,0,1,1,True,False,False,0.03,10,0
1090,Jose,1,0.9999999999999999,43,1,0,1,1,1,True,False,False,0.03,10,0
1091,Cindy,0,0.9539999999999998,28,0,0,1,1,1,True,False,False,0.03,10,1
1092,Andrew,1,0.9779999999999999,18,0,1,0,0,1,False,False,True,0.03,10,1
1093,Sara,0,0.9679999999999999,29,0,0,1,1,1,True,False,False,0.03,10,0
1094,Amanda,0,0.9839999999999999,46,1,1,1,1,0,True,False,False,0.03,10,0
1095,Stephanie,0,0.9869999999999999,41,1,0,1,1,1,True,False,False,0.03,10,0
1096,Karen,0,0.9879999999999999,33,1,0,1,1,0,True,False,False,0.03,10,0
1097,Kevin,1,0.9869999999999999,36,0,1,0,0,1,True,False,False,0.03,10,1
1098,Francisco,1,0.9559999999999998,18,0,0,1,0,0,True,False,False,0.03,10,1
1099,Matthew,1,0.9599999999999999,47,1,1,0,0,0,True,False,False,0.03,10,1
1100,Barbara,0,0.9649999999999999,60,1,1,0,1,0,True,False,False,0.01,11,1
1101,Joe,1,0.9809999999999999,33,0,1,0,0,1,True,False,False,0.01,11,0
1102,Luis,1,0.9939999999999999,25,0,0,1,0,0,True,False,False,0.01,11,0
1103,Kim,0,0.9659999999999999,19,1,1,0,0,0,True,False,False,0.01,11,0
1104,Matt,1,0.9689999999999999,55,1,1,1,0,0,True,False,False,0.01,11,1
1105,Justin,1,0.9629999999999999,54,1,1,0,1,0,True,False,False,0.01,11,1
1106,Gloria,0,0.9599999999999999,56,1,1,0,0,1,True,False,False,0.01,11,0
1107,Carlos,1,0.9949999999999999,58,0,1,0,1,1,True,False,False,0.01,11,0
1108,Christopher,1,0.9539999999999998,29,0,1,1,0,0,True,False,False,0.01,11,1
1109,Angela,0,0.9749999999999999,58,0,1,0,0,0,True,False,False,0.01,11,0
1110,Nick,1,0.9569999999999999,22,1,1,1,1,1,True,False,False,0.01,11,0
1111,Jessica,0,0.9969999999999999,62,0,1,1,0,1,True,False,False,0.01,11,0
1112,Michelle,0,0.9959999999999999,43,1,1,0,0,1,True,False,False,0.01,11,1
1113,Elizabeth,0,0.9919999999999999,39,0,1,1,0,1,True,False,False,0.01,11,0
1114,Julie,0,0.9669999999999999,25,1,0,1,1,0,True,False,False,0.01,11,1
1115,Samantha,0,0.9559999999999998,53,1,1,1,1,1,True,False,False,0.01,11,0
1116,Javier,1,0.9519999999999998,32,1,1,0,0,0,True,False,False,0.01,11,1
1117,Michael,1,0.9979999999999999,54,1,0,1,1,1,True,False,False,0.01,11,0
1118,Anthony,1,0.9829999999999999,27,0,0,0,0,0,True,False,False,0.01,11,0
1119,Martha,0,0.9719999999999999,43,1,0,1,0,0,True,False,False,0.01,11,0
1120,Pedro,1,0.9509999999999998,22,0,1,1,1,1,True,False,False,0.01,11,0
1121,Daniel,1,0.9909999999999999,53,0,1,1,1,0,True,False,False,0.01,11,1
1122,Jorge,1,0.9839999999999999,54,1,0,1,0,1,True,False,False,0.01,11,0
1123,Christina,0,0.9509999999999998,27,0,0,1,0,1,False,True,False,0.01,11,1
1124,Sharon,0,0.9519999999999998,64,1,0,1,0,0,True,False,False,0.01,11,1
1125,Robert,1,0.9879999999999999,48,0,1,0,1,0,True,False,False,0.01,11,1
1126,Steven,1,0.9529999999999998,31,1,1,0,1,0,True,False,False,0.01,11,1
1127,Anna,0,0.9699999999999999,51,1,1,1,1,1,True,False,False,0.01,11,0
