,name,gender,Name Rank,age,agreeableness_score,conscientiousness_score,surgency_score,emotional_stability_score,intellect_score,Condition_feels normal,Condition_has a fever and a cough,Condition_has a light cough,Daily New Cases Day 4,Time Step,Response
779,Julie,0,0.9669999999999999,62,1,0,0,0,0,True,False,False,0.03,7,1
780,Patricia,0,0.9819999999999999,50,1,1,1,1,0,True,False,False,0.03,7,1
781,Justin,1,0.9629999999999999,64,1,0,0,0,0,True,False,False,0.03,7,0
782,Katie,0,0.9639999999999999,34,0,0,1,1,1,True,False,False,0.03,7,1
783,William,1,0.9719999999999999,49,1,1,0,1,1,True,False,False,0.03,7,0
784,Rachel,0,0.9729999999999999,38,0,0,1,0,1,True,False,False,0.03,7,0
785,Kimberly,0,0.9529999999999998,42,0,0,1,1,1,True,False,False,0.03,7,0
786,Anna,0,0.9699999999999999,52,1,1,1,0,1,True,False,False,0.03,7,0
787,Barbara,0,0.9649999999999999,24,0,1,1,1,0,True,False,False,0.03,7,1
788,Joseph,1,0.9679999999999999,21,0,0,1,1,1,True,False,False,0.03,7,0
789,Mario,1,0.9589999999999999,37,0,1,0,1,1,True,False,False,0.03,7,1
790,Sandra,0,0.9859999999999999,48,0,1,0,0,0,True,False,False,0.03,7,1
791,Jason,1,0.9819999999999999,28,1,0,0,0,1,True,False,False,0.03,7,1
792,Carmen,0,0.9779999999999999,33,0,0,1,1,0,True,False,False,0.03,7,1
793,Sara,0,0.9679999999999999,62,1,1,1,0,0,True,False,False,0.03,7,1
794,Rosa,0,0.9759999999999999,58,0,0,1,0,0,True,False,False,0.03,7,1
795,Daniel,1,0.9909999999999999,39,1,0,0,0,1,True,False,False,0.03,7,1
796,Lauren,0,0.9609999999999999,51,1,0,0,0,0,True,False,False,0.03,7,1
797,Nicole,0,0.9799999999999999,35,1,1,1,1,0,True,False,False,0.03,7,0
798,Amanda,0,0.9839999999999999,37,1,0,1,1,0,True,False,False,0.03,7,1
799,David,1,0.9989999999999999,23,0,1,1,0,1,True,False,False,0.03,7,1
800,Elizabeth,0,0.9919999999999999,63,1,1,1,0,0,True,False,False,0.03,8,1
801,Gloria,0,0.9599999999999999,50,1,0,0,1,1,True,False,False,0.03,8,0
802,Samantha,0,0.9559999999999998,45,1,1,0,0,0,False,True,False,0.03,8,1
803,Ana,0,0.9929999999999999,56,1,0,1,1,1,True,False,False,0.03,8,0
804,Steve,1,0.9639999999999999,22,0,0,1,1,1,True,False,False,0.03,8,0
805,Melissa,0,0.9849999999999999,48,0,1,0,1,1,True,False,False,0.03,8,0
806,Robert,1,0.9879999999999999,56,1,1,0,1,0,True,False,False,0.03,8,1
807,Angel,1,0.9739999999999999,33,0,1,1,0,0,True,False,False,0.03,8,1
808,Jessica,0,0.9969999999999999,40,0,0,0,0,1,True,False,False,0.03,8,1
809,Michael,1,0.9979999999999999,40,0,0,1,1,0,False,True,False,0.03,8,1
810,John,1,0.9969999999999999,22,1,1,1,0,1,True,False,False,0.03,8,0
811,Cindy,0,0.9539999999999998,60,0,1,1,1,1,True,False,False,0.03,8,0
812,Paul,1,0.9749999999999999,49,0,0,0,0,1,True,False,False,0.03,8,1
813,Linda,0,0.9889999999999999,57,0,0,1,1,0,False,False,True,0.03,8,1
814,Jonathan,1,0.9699999999999999,26,1,1,0,0,0,True,False,False,0.03,8,0
815,Francisco,1,0.9559999999999998,52,1,0,1,1,1,True,False,False,0.03,8,0
816,Martha,0,0.9719999999999999,41,1,0,0,0,1,True,False,False,0.03,8,0
817,Tony,1,0.9649999999999999,51,0,0,0,1,1,True,False,False,0.03,8,0
818,Jose,1,0.9999999999999999,59,0,1,0,1,1,True,False,False,0.03,8,1
819,Jesus,1,0.9759999999999999,58,1,0,0,1,0,True,False,False,0.03,8,1
820,Angela,0,0.9749999999999999,42,1,0,0,1,0,True,False,False,0.03,8,1
821,Brandon,1,0.9619999999999999,52,1,1,0,0,0,True,False,False,0.03,8,1
822,Claudia,0,0.9619999999999999,24,1,0,1,1,0,True,False,False,0.03,8,0
823,Mike,1,0.9889999999999999,57,1,0,1,1,1,True,False,False,0.03,8,1
824,Diana,0,0.9739999999999999,24,1,1,1,0,1,True,False,False,0.03,8,1
825,Steven,1,0.9529999999999998,46,1,0,1,1,0,True,False,False,0.03,8,1
826,Kathy,0,0.9579999999999999,24,0,1,1,1,0,True,False,False,0.03,8,1
827,Ashley,0,0.9899999999999999,44,1,0,1,1,1,True,False,False,0.03,8,1
828,Andrew,1,0.9779999999999999,40,1,0,0,0,1,True,False,False,0.03,8,0
829,Juan,1,0.9959999999999999,54,0,0,0,0,1,False,True,False,0.03,8,1
830,Christina,0,0.9509999999999998,30,1,1,0,1,0,True,False,False,0.03,8,1
831,Anthony,1,0.9829999999999999,55,0,0,0,1,0,True,False,False,0.03,8,1
832,James,1,0.9899999999999999,22,1,1,0,0,0,True,False,False,0.03,8,1
833,Pedro,1,0.9509999999999998,36,1,0,1,1,0,True,False,False,0.03,8,1
834,Stephanie,0,0.9869999999999999,29,1,1,0,0,1,True,False,False,0.03,8,1
835,Javier,1,0.9519999999999998,30,0,1,0,1,1,True,False,False,0.03,8,1
836,Teresa,0,0.9549999999999998,52,0,1,1,1,1,True,False,False,0.03,8,1
837,Emily,0,0.9809999999999999,26,0,0,0,0,1,False,True,False,0.03,8,1
838,Luis,1,0.9939999999999999,64,0,0,0,1,1,True,False,False,0.03,8,1
839,Antonio,1,0.9659999999999999,29,1,0,0,1,0,True,False,False,0.03,8,1
840,Sharon,0,0.9519999999999998,31,0,0,1,1,0,True,False,False,0.03,8,0
841,Monica,0,0.9629999999999999,64,1,1,1,1,1,True,False,False,0.03,8,1
842,Matt,1,0.9689999999999999,23,0,0,0,0,1,True,False,False,0.03,8,1
843,Oscar,1,0.9549999999999998,45,0,1,0,0,1,True,False,False,0.03,8,0
844,Jorge,1,0.9839999999999999,52,1,1,0,0,0,True,False,False,0.03,8,1
845,Heather,0,0.9569999999999999,18,1,0,0,0,0,True,False,False,0.03,8,1
846,Matthew,1,0.9599999999999999,40,0,0,1,0,0,True,False,False,0.03,8,1
847,Mark,1,0.9859999999999999,31,0,0,1,0,0,True,False,False,0.03,8,1
848,Sarah,0,0.9939999999999999,54,0,0,0,1,1,False,True,False,0.03,8,1
849,Kevin,1,0.9869999999999999,20,0,0,1,0,1,True,False,False,0.03,8,0
850,Chris,1,0.9929999999999999,31,0,0,1,1,0,True,False,False,0.03,8,0
851,Alex,1,0.9919999999999999,42,0,1,1,1,1,True,False,False,0.03,8,1
852,Laura,0,0.9909999999999999,38,1,0,1,0,0,False,False,True,0.03,8,1
853,Kelly,0,0.9709999999999999,42,1,0,1,1,0,True,False,False,0.03,8,1
854,Nancy,0,0.9829999999999999,48,0,0,0,1,1,False,False,True,0.03,8,1
855,Michelle,0,0.9959999999999999,24,0,0,0,0,1,True,False,False,0.03,8,0
856,Scott,1,0.9579999999999999,44,1,0,0,1,1,True,False,False,0.03,8,1
857,Brian,1,0.9849999999999999,54,1,1,0,0,1,True,False,False,0.03,8,1
858,Jeff,1,0.9609999999999999,61,1,1,1,1,1,False,False,True,0.03,8,1
859,Ryan,1,0.9769999999999999,37,1,1,1,0,1,False,False,True,0.03,8,1
860,Miguel,1,0.9799999999999999,60,1,1,0,1,0,True,False,False,0.03,8,1
861,Maria,0,0.9999999999999999,47,1,0,0,1,0,True,False,False,0.03,8,1
862,Carlos,1,0.9949999999999999,49,1,0,0,1,0,True,False,False,0.03,8,0
863,Christopher,1,0.9539999999999998,50,0,0,1,0,0,False,False,True,0.03,8,1
864,Jennifer,0,0.9979999999999999,41,1,1,0,0,1,True,False,False,0.03,8,0
865,Susan,0,0.9769999999999999,61,0,0,1,1,0,True,False,False,0.03,8,0
866,Victor,1,0.9709999999999999,53,0,0,0,0,1,True,False,False,0.03,8,1
867,Nick,1,0.9569999999999999,30,1,1,0,1,0,True,False,False,0.03,8,0
868,Joe,1,0.9809999999999999,34,1,1,0,1,0,True,False,False,0.03,8,1
869,Veronica,0,0.9589999999999999,49,0,0,0,0,1,True,False,False,0.03,8,1
870,Karen,0,0.9879999999999999,47,0,0,0,1,1,True,False,False,0.03,8,1
871,Mary,0,0.9989999999999999,57,0,1,1,0,1,True,False,False,0.03,8,1
872,Manuel,1,0.9669999999999999,22,0,0,1,0,1,True,False,False,0.03,8,0
873,Eric,1,0.9789999999999999,19,0,0,1,0,1,True,False,False,0.03,8,0
874,Lisa,0,0.9949999999999999,44,1,1,1,1,0,True,False,False,0.03,8,0
875,Kim,0,0.9659999999999999,34,0,1,1,1,1,False,True,False,0.03,8,1
876,Brenda,0,0.9689999999999999,45,0,0,1,0,0,True,False,False,0.03,8,0
877,Amy,0,0.9789999999999999,27,0,1,1,1,0,True,False,False,0.03,8,0
878,Richard,1,0.9729999999999999,63,0,0,0,0,1,True,False,False,0.03,8,1
879,Julie,0,0.9669999999999999,62,1,0,0,0,0,True,False,False,0.03,8,1
880,Patricia,0,0.9819999999999999,50,1,1,1,1,0,True,False,False,0.03,8,1
881,Justin,1,0.9629999999999999,64,1,0,0,0,0,True,False,False,0.03,8,1
882,Katie,0,0.9639999999999999,34,0,0,1,1,1,True,False,False,0.03,8,1
883,William,1,0.9719999999999999,49,1,1,0,1,1,True,False,False,0.03,8,0
884,Rachel,0,0.9729999999999999,38,0,0,1,0,1,True,False,False,0.03,8,0
885,Kimberly,0,0.9529999999999998,42,0,0,1,1,1,True,False,False,0.03,8,0
886,Anna,0,0.9699999999999999,52,1,1,1,0,1,True,False,False,0.03,8,0
887,Barbara,0,0.9649999999999999,24,0,1,1,1,0,True,False,False,0.03,8,1
888,Joseph,1,0.9679999999999999,21,0,0,1,1,1,True,False,False,0.03,8,0
889,Mario,1,0.9589999999999999,37,0,1,0,1,1,True,False,False,0.03,8,1
890,Sandra,0,0.9859999999999999,48,0,1,0,0,0,True,False,False,0.03,8,0
891,Jason,1,0.9819999999999999,28,1,0,0,0,1,True,False,False,0.03,8,1
892,Carmen,0,0.9779999999999999,33,0,0,1,1,0,True,False,False,0.03,8,1
893,Sara,0,0.9679999999999999,62,1,1,1,0,0,True,False,False,0.03,8,1
894,Rosa,0,0.9759999999999999,58,0,0,1,0,0,True,False,False,0.03,8,1
895,Daniel,1,0.9909999999999999,39,1,0,0,0,1,True,False,False,0.03,8,1
896,Lauren,0,0.9609999999999999,51,1,0,0,0,0,True,False,False,0.03,8,1
897,Nicole,0,0.9799999999999999,35,1,1,1,1,0,True,False,False,0.03,8,0
898,Amanda,0,0.9839999999999999,37,1,0,1,1,0,True,False,False,0.03,8,1
899,David,1,0.9989999999999999,23,0,1,1,0,1,True,False,False,0.03,8,1
900,Elizabeth,0,0.9919999999999999,63,1,1,1,0,0,True,False,False,0.05,9,1
901,Gloria,0,0.9599999999999999,50,1,0,0,1,1,True,False,False,0.05,9,0
902,Samantha,0,0.9559999999999998,45,1,1,0,0,0,False,True,False,0.05,9,1
903,Ana,0,0.9929999999999999,56,1,0,1,1,1,True,False,False,0.05,9,1
904,Steve,1,0.9639999999999999,22,0,0,1,1,1,True,False,False,0.05,9,0
905,Melissa,0,0.9849999999999999,48,0,1,0,1,1,True,False,False,0.05,9,0
906,Robert,1,0.9879999999999999,56,1,1,0,1,0,True,False,False,0.05,9,1
907,Angel,1,0.9739999999999999,33,0,1,1,0,0,True,False,False,0.05,9,1
908,Jessica,0,0.9969999999999999,40,0,0,0,0,1,True,False,False,0.05,9,1
909,Michael,1,0.9979999999999999,40,0,0,1,1,0,False,True,False,0.05,9,1
910,John,1,0.9969999999999999,22,1,1,1,0,1,True,False,False,0.05,9,0
911,Cindy,0,0.9539999999999998,60,0,1,1,1,1,True,False,False,0.05,9,0
912,Paul,1,0.9749999999999999,49,0,0,0,0,1,True,False,False,0.05,9,1
913,Linda,0,0.9889999999999999,57,0,0,1,1,0,False,True,False,0.05,9,1
914,Jonathan,1,0.9699999999999999,26,1,1,0,0,0,True,False,False,0.05,9,0
915,Francisco,1,0.9559999999999998,52,1,0,1,1,1,False,False,True,0.05,9,1
916,Martha,0,0.9719999999999999,41,1,0,0,0,1,True,False,False,0.05,9,0
917,Tony,1,0.9649999999999999,51,0,0,0,1,1,True,False,False,0.05,9,1
918,Jose,1,0.9999999999999999,59,0,1,0,1,1,True,False,False,0.05,9,1
919,Jesus,1,0.9759999999999999,58,1,0,0,1,0,True,False,False,0.05,9,1
920,Angela,0,0.9749999999999999,42,1,0,0,1,0,True,False,False,0.05,9,0
921,Brandon,1,0.9619999999999999,52,1,1,0,0,0,True,False,False,0.05,9,1
922,Claudia,0,0.9619999999999999,24,1,0,1,1,0,False,False,True,0.05,9,1
923,Mike,1,0.9889999999999999,57,1,0,1,1,1,True,False,False,0.05,9,0
924,Diana,0,0.9739999999999999,24,1,1,1,0,1,True,False,False,0.05,9,1
925,Steven,1,0.9529999999999998,46,1,0,1,1,0,True,False,False,0.05,9,1
926,Kathy,0,0.9579999999999999,24,0,1,1,1,0,True,False,False,0.05,9,1
927,Ashley,0,0.9899999999999999,44,1,0,1,1,1,True,False,False,0.05,9,1
928,Andrew,1,0.9779999999999999,40,1,0,0,0,1,True,False,False,0.05,9,0
929,Juan,1,0.9959999999999999,54,0,0,0,0,1,False,False,True,0.05,9,1
930,Christina,0,0.9509999999999998,30,1,1,0,1,0,True,False,False,0.05,9,1
931,Anthony,1,0.9829999999999999,55,0,0,0,1,0,True,False,False,0.05,9,1
932,James,1,0.9899999999999999,22,1,1,0,0,0,True,False,False,0.05,9,1
933,Pedro,1,0.9509999999999998,36,1,0,1,1,0,True,False,False,0.05,9,1
934,Stephanie,0,0.9869999999999999,29,1,1,0,0,1,True,False,False,0.05,9,1
935,Javier,1,0.9519999999999998,30,0,1,0,1,1,True,False,False,0.05,9,1
936,Teresa,0,0.9549999999999998,52,0,1,1,1,1,True,False,False,0.05,9,1
937,Emily,0,0.9809999999999999,26,0,0,0,0,1,False,True,False,0.05,9,1
938,Luis,1,0.9939999999999999,64,0,0,0,1,1,True,False,False,0.05,9,1
939,Antonio,1,0.9659999999999999,29,1,0,0,1,0,True,False,False,0.05,9,1
940,Sharon,0,0.9519999999999998,31,0,0,1,1,0,True,False,False,0.05,9,1
941,Monica,0,0.9629999999999999,64,1,1,1,1,1,True,False,False,0.05,9,1
942,Matt,1,0.9689999999999999,23,0,0,0,0,1,False,False,True,0.05,9,1
943,Oscar,1,0.9549999999999998,45,0,1,0,0,1,True,False,False,0.05,9,0
944,Jorge,1,0.9839999999999999,52,1,1,0,0,0,True,False,False,0.05,9,1
945,Heather,0,0.9569999999999999,18,1,0,0,0,0,True,False,False,0.05,9,1
946,Matthew,1,0.9599999999999999,40,0,0,1,0,0,True,False,False,0.05,9,1
947,Mark,1,0.9859999999999999,31,0,0,1,0,0,True,False,False,0.05,9,0
948,Sarah,0,0.9939999999999999,54,0,0,0,1,1,False,False,True,0.05,9,1
949,Kevin,1,0.9869999999999999,20,0,0,1,0,1,True,False,False,0.05,9,0
950,Chris,1,0.9929999999999999,31,0,0,1,1,0,True,False,False,0.05,9,1
951,Alex,1,0.9919999999999999,42,0,1,1,1,1,True,False,False,0.05,9,0
952,Laura,0,0.9909999999999999,38,1,0,1,0,0,False,True,False,0.05,9,1
953,Kelly,0,0.9709999999999999,42,1,0,1,1,0,True,False,False,0.05,9,1
954,Nancy,0,0.9829999999999999,48,0,0,0,1,1,False,True,False,0.05,9,1
955,Michelle,0,0.9959999999999999,24,0,0,0,0,1,True,False,False,0.05,9,0
956,Scott,1,0.9579999999999999,44,1,0,0,1,1,True,False,False,0.05,9,1
957,Brian,1,0.9849999999999999,54,1,1,0,0,1,True,False,False,0.05,9,1
958,Jeff,1,0.9609999999999999,61,1,1,1,1,1,False,True,False,0.05,9,1
959,Ryan,1,0.9769999999999999,37,1,1,1,0,1,True,False,False,0.05,9,1
960,Miguel,1,0.9799999999999999,60,1,1,0,1,0,True,False,False,0.05,9,1
961,Maria,0,0.9999999999999999,47,1,0,0,1,0,True,False,False,0.05,9,1
962,Carlos,1,0.9949999999999999,49,1,0,0,1,0,True,False,False,0.05,9,1
963,Christopher,1,0.9539999999999998,50,0,0,1,0,0,False,True,False,0.05,9,1
964,Jennifer,0,0.9979999999999999,41,1,1,0,0,1,True,False,False,0.05,9,1
965,Susan,0,0.9769999999999999,61,0,0,1,1,0,True,False,False,0.05,9,0
966,Victor,1,0.9709999999999999,53,0,0,0,0,1,True,False,False,0.05,9,1
967,Nick,1,0.9569999999999999,30,1,1,0,1,0,True,False,False,0.05,9,1
968,Joe,1,0.9809999999999999,34,1,1,0,1,0,True,False,False,0.05,9,1
969,Veronica,0,0.9589999999999999,49,0,0,0,0,1,True,False,False,0.05,9,0
970,Karen,0,0.9879999999999999,47,0,0,0,1,1,True,False,False,0.05,9,0
971,Mary,0,0.9989999999999999,57,0,1,1,0,1,True,False,False,0.05,9,1
972,Manuel,1,0.9669999999999999,22,0,0,1,0,1,True,False,False,0.05,9,0
973,Eric,1,0.9789999999999999,19,0,0,1,0,1,True,False,False,0.05,9,1
974,Lisa,0,0.9949999999999999,44,1,1,1,1,0,True,False,False,0.05,9,0
975,Kim,0,0.9659999999999999,34,0,1,1,1,1,False,False,True,0.05,9,0
976,Brenda,0,0.9689999999999999,45,0,0,1,0,0,True,False,False,0.05,9,0
977,Amy,0,0.9789999999999999,27,0,1,1,1,0,True,False,False,0.05,9,0
978,Richard,1,0.9729999999999999,63,0,0,0,0,1,True,False,False,0.05,9,1
979,Julie,0,0.9669999999999999,62,1,0,0,0,0,True,False,False,0.05,9,1
980,Patricia,0,0.9819999999999999,50,1,1,1,1,0,True,False,False,0.05,9,0
981,Justin,1,0.9629999999999999,64,1,0,0,0,0,True,False,False,0.05,9,1
982,Katie,0,0.9639999999999999,34,0,0,1,1,1,False,False,True,0.05,9,1
983,William,1,0.9719999999999999,49,1,1,0,1,1,True,False,False,0.05,9,0
984,Rachel,0,0.9729999999999999,38,0,0,1,0,1,False,False,True,0.05,9,1
985,Kimberly,0,0.9529999999999998,42,0,0,1,1,1,True,False,False,0.05,9,0
986,Anna,0,0.9699999999999999,52,1,1,1,0,1,True,False,False,0.05,9,0
987,Barbara,0,0.9649999999999999,24,0,1,1,1,0,True,False,False,0.05,9,1
988,Joseph,1,0.9679999999999999,21,0,0,1,1,1,True,False,False,0.05,9,0
989,Mario,1,0.9589999999999999,37,0,1,0,1,1,True,False,False,0.05,9,1
990,Sandra,0,0.9859999999999999,48,0,1,0,0,0,True,False,False,0.05,9,0
991,Jason,1,0.9819999999999999,28,1,0,0,0,1,True,False,False,0.05,9,1
992,Carmen,0,0.9779999999999999,33,0,0,1,1,0,True,False,False,0.05,9,1
993,Sara,0,0.9679999999999999,62,1,1,1,0,0,True,False,False,0.05,9,1
994,Rosa,0,0.9759999999999999,58,0,0,1,0,0,True,False,False,0.05,9,1
995,Daniel,1,0.9909999999999999,39,1,0,0,0,1,True,False,False,0.05,9,1
996,Lauren,0,0.9609999999999999,51,1,0,0,0,0,True,False,False,0.05,9,1
997,Nicole,0,0.9799999999999999,35,1,1,1,1,0,True,False,False,0.05,9,0
998,Amanda,0,0.9839999999999999,37,1,0,1,1,0,True,False,False,0.05,9,1
999,David,1,0.9989999999999999,23,0,1,1,0,1,True,False,False,0.05,9,1
1000,Elizabeth,0,0.9919999999999999,63,1,1,1,0,0,True,False,False,0.05,10,1
1001,Gloria,0,0.9599999999999999,50,1,0,0,1,1,False,False,True,0.05,10,1
1002,Samantha,0,0.9559999999999998,45,1,1,0,0,0,False,False,True,0.05,10,1
1003,Ana,0,0.9929999999999999,56,1,0,1,1,1,True,False,False,0.05,10,0
1004,Steve,1,0.9639999999999999,22,0,0,1,1,1,False,False,True,0.05,10,1
1005,Melissa,0,0.9849999999999999,48,0,1,0,1,1,True,False,False,0.05,10,0
1006,Robert,1,0.9879999999999999,56,1,1,0,1,0,True,False,False,0.05,10,1
1007,Angel,1,0.9739999999999999,33,0,1,1,0,0,True,False,False,0.05,10,1
1008,Jessica,0,0.9969999999999999,40,0,0,0,0,1,True,False,False,0.05,10,1
1009,Michael,1,0.9979999999999999,40,0,0,1,1,0,False,False,True,0.05,10,0
1010,John,1,0.9969999999999999,22,1,1,1,0,1,True,False,False,0.05,10,0
1011,Cindy,0,0.9539999999999998,60,0,1,1,1,1,False,False,True,0.05,10,1
1012,Paul,1,0.9749999999999999,49,0,0,0,0,1,True,False,False,0.05,10,1
1013,Linda,0,0.9889999999999999,57,0,0,1,1,0,False,True,False,0.05,10,1
1014,Jonathan,1,0.9699999999999999,26,1,1,0,0,0,True,False,False,0.05,10,0
1015,Francisco,1,0.9559999999999998,52,1,0,1,1,1,False,True,False,0.05,10,1
1016,Martha,0,0.9719999999999999,41,1,0,0,0,1,True,False,False,0.05,10,0
1017,Tony,1,0.9649999999999999,51,0,0,0,1,1,True,False,False,0.05,10,1
1018,Jose,1,0.9999999999999999,59,0,1,0,1,1,True,False,False,0.05,10,1
1019,Jesus,1,0.9759999999999999,58,1,0,0,1,0,True,False,False,0.05,10,1
1020,Angela,0,0.9749999999999999,42,1,0,0,1,0,True,False,False,0.05,10,0
1021,Brandon,1,0.9619999999999999,52,1,1,0,0,0,True,False,False,0.05,10,1
1022,Claudia,0,0.9619999999999999,24,1,0,1,1,0,False,True,False,0.05,10,1
1023,Mike,1,0.9889999999999999,57,1,0,1,1,1,True,False,False,0.05,10,0
1024,Diana,0,0.9739999999999999,24,1,1,1,0,1,True,False,False,0.05,10,1
1025,Steven,1,0.9529999999999998,46,1,0,1,1,0,True,False,False,0.05,10,1
1026,Kathy,0,0.9579999999999999,24,0,1,1,1,0,True,False,False,0.05,10,1
1027,Ashley,0,0.9899999999999999,44,1,0,1,1,1,True,False,False,0.05,10,1
1028,Andrew,1,0.9779999999999999,40,1,0,0,0,1,True,False,False,0.05,10,1
1029,Juan,1,0.9959999999999999,54,0,0,0,0,1,True,False,False,0.05,10,1
1030,Christina,0,0.9509999999999998,30,1,1,0,1,0,True,False,False,0.05,10,1
1031,Anthony,1,0.9829999999999999,55,0,0,0,1,0,True,False,False,0.05,10,1
1032,James,1,0.9899999999999999,22,1,1,0,0,0,True,False,False,0.05,10,1
1033,Pedro,1,0.9509999999999998,36,1,0,1,1,0,True,False,False,0.05,10,1
1034,Stephanie,0,0.9869999999999999,29,1,1,0,0,1,True,False,False,0.05,10,1
1035,Javier,1,0.9519999999999998,30,0,1,0,1,1,True,False,False,0.05,10,1
1036,Teresa,0,0.9549999999999998,52,0,1,1,1,1,True,False,False,0.05,10,1
1037,Emily,0,0.9809999999999999,26,0,0,0,0,1,False,False,True,0.05,10,1
1038,Luis,1,0.9939999999999999,64,0,0,0,1,1,True,False,False,0.05,10,1
1039,Antonio,1,0.9659999999999999,29,1,0,0,1,0,True,False,False,0.05,10,1
1040,Sharon,0,0.9519999999999998,31,0,0,1,1,0,True,False,False,0.05,10,1
1041,Monica,0,0.9629999999999999,64,1,1,1,1,1,True,False,False,0.05,10,1
1042,Matt,1,0.9689999999999999,23,0,0,0,0,1,False,True,False,0.05,10,1
1043,Oscar,1,0.9549999999999998,45,0,1,0,0,1,True,False,False,0.05,10,0
1044,Jorge,1,0.9839999999999999,52,1,1,0,0,0,True,False,False,0.05,10,1
1045,Heather,0,0.9569999999999999,18,1,0,0,0,0,True,False,False,0.05,10,1
1046,Matthew,1,0.9599999999999999,40,0,0,1,0,0,True,False,False,0.05,10,1
1047,Mark,1,0.9859999999999999,31,0,0,1,0,0,True,False,False,0.05,10,0
1048,Sarah,0,0.9939999999999999,54,0,0,0,1,1,True,False,False,0.05,10,0
1049,Kevin,1,0.9869999999999999,20,0,0,1,0,1,False,False,True,0.05,10,1
1050,Chris,1,0.9929999999999999,31,0,0,1,1,0,True,False,False,0.05,10,0
1051,Alex,1,0.9919999999999999,42,0,1,1,1,1,True,False,False,0.05,10,0
1052,Laura,0,0.9909999999999999,38,1,0,1,0,0,False,True,False,0.05,10,1
1053,Kelly,0,0.9709999999999999,42,1,0,1,1,0,True,False,False,0.05,10,1
1054,Nancy,0,0.9829999999999999,48,0,0,0,1,1,False,True,False,0.05,10,1
1055,Michelle,0,0.9959999999999999,24,0,0,0,0,1,True,False,False,0.05,10,0
1056,Scott,1,0.9579999999999999,44,1,0,0,1,1,True,False,False,0.05,10,1
1057,Brian,1,0.9849999999999999,54,1,1,0,0,1,True,False,False,0.05,10,1
1058,Jeff,1,0.9609999999999999,61,1,1,1,1,1,False,True,False,0.05,10,1
1059,Ryan,1,0.9769999999999999,37,1,1,1,0,1,True,False,False,0.05,10,1
1060,Miguel,1,0.9799999999999999,60,1,1,0,1,0,True,False,False,0.05,10,1
1061,Maria,0,0.9999999999999999,47,1,0,0,1,0,True,False,False,0.05,10,1
1062,Carlos,1,0.9949999999999999,49,1,0,0,1,0,False,False,True,0.05,10,1
1063,Christopher,1,0.9539999999999998,50,0,0,1,0,0,False,True,False,0.05,10,1
1064,Jennifer,0,0.9979999999999999,41,1,1,0,0,1,True,False,False,0.05,10,1
1065,Susan,0,0.9769999999999999,61,0,0,1,1,0,True,False,False,0.05,10,0
1066,Victor,1,0.9709999999999999,53,0,0,0,0,1,True,False,False,0.05,10,0
1067,Nick,1,0.9569999999999999,30,1,1,0,1,0,True,False,False,0.05,10,1
1068,Joe,1,0.9809999999999999,34,1,1,0,1,0,True,False,False,0.05,10,1
1069,Veronica,0,0.9589999999999999,49,0,0,0,0,1,True,False,False,0.05,10,0
1070,Karen,0,0.9879999999999999,47,0,0,0,1,1,True,False,False,0.05,10,0
1071,Mary,0,0.9989999999999999,57,0,1,1,0,1,True,False,False,0.05,10,1
1072,Manuel,1,0.9669999999999999,22,0,0,1,0,1,True,False,False,0.05,10,0
1073,Eric,1,0.9789999999999999,19,0,0,1,0,1,True,False,False,0.05,10,1
1074,Lisa,0,0.9949999999999999,44,1,1,1,1,0,False,False,True,0.05,10,1
1075,Kim,0,0.9659999999999999,34,0,1,1,1,1,True,False,False,0.05,10,0
1076,Brenda,0,0.9689999999999999,45,0,0,1,0,0,True,False,False,0.05,10,0
1077,Amy,0,0.9789999999999999,27,0,1,1,1,0,True,False,False,0.05,10,0
1078,Richard,1,0.9729999999999999,63,0,0,0,0,1,True,False,False,0.05,10,1
1079,Julie,0,0.9669999999999999,62,1,0,0,0,0,True,False,False,0.05,10,1
1080,Patricia,0,0.9819999999999999,50,1,1,1,1,0,True,False,False,0.05,10,0
1081,Justin,1,0.9629999999999999,64,1,0,0,0,0,True,False,False,0.05,10,1
1082,Katie,0,0.9639999999999999,34,0,0,1,1,1,False,True,False,0.05,10,1
1083,William,1,0.9719999999999999,49,1,1,0,1,1,True,False,False,0.05,10,0
1084,Rachel,0,0.9729999999999999,38,0,0,1,0,1,False,True,False,0.05,10,1
1085,Kimberly,0,0.9529999999999998,42,0,0,1,1,1,True,False,False,0.05,10,1
1086,Anna,0,0.9699999999999999,52,1,1,1,0,1,True,False,False,0.05,10,0
1087,Barbara,0,0.9649999999999999,24,0,1,1,1,0,True,False,False,0.05,10,1
1088,Joseph,1,0.9679999999999999,21,0,0,1,1,1,False,False,True,0.05,10,1
1089,Mario,1,0.9589999999999999,37,0,1,0,1,1,True,False,False,0.05,10,1
1090,Sandra,0,0.9859999999999999,48,0,1,0,0,0,True,False,False,0.05,10,0
1091,Jason,1,0.9819999999999999,28,1,0,0,0,1,True,False,False,0.05,10,1
1092,Carmen,0,0.9779999999999999,33,0,0,1,1,0,True,False,False,0.05,10,1
1093,Sara,0,0.9679999999999999,62,1,1,1,0,0,True,False,False,0.05,10,1
1094,Rosa,0,0.9759999999999999,58,0,0,1,0,0,True,False,False,0.05,10,1
1095,Daniel,1,0.9909999999999999,39,1,0,0,0,1,True,False,False,0.05,10,1
